mass_GeV,mass_MeV,dataset_set,dataset,band_lml,reviewed_lml,delta_lml,band_ls_opt,reviewed_ls_opt,delta_ls_opt,band_const_opt,reviewed_const_opt,delta_const_opt,band_sigma_val,reviewed_sigma_val,delta_sigma_val,band_integral_density,reviewed_integral_density,delta_integral_density,band_state_sha256,coordinate_closure_pass,lml_closure_pass,metadata_json_closure_pass,fixed_reviewed_state_closure_pass,reviewed_row_source,review_status,branch_multiplicity,interpolated
0.065000000000000002,65,2015+2016+2021,2016,2261.8621263894001,2261.8621282817467,-1.8923465177067555e-06,0.40371566388527919,0.40371566388527907,1.1102230246251565e-16,100.87281396914724,100.87281396914724,0,0.0026643708062500005,0.00266437080625,4.3368086899420177e-19,1373486827.9119611,1373486827.9119613,-2.384185791015625e-07,9739e8f136c598fb4680fb3bb9852b57d99fca14530b7a8f6807365413ade411,True,True,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,raw_scan_row,1,False
0.065000000000000002,65,2015+2016+2021,2021,1648.8060880772948,1648.8060880772948,0,0.31947504048628561,0.31947504048628561,0,66.347717364884332,66.347717364884332,0,0.0021216968750000001,0.0021216968750000001,0,1556935082.4369991,1556935082.4369991,0,c02fb8a3fc4bbe27ec9021f61d0eb0bd2f405538aa2a6379fa7dde71dc0102b4,True,True,True,True,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.066000000000000003,66,2015+2016+2021,2015,1004.2984358494188,1004.2984360685504,-2.1913160708209034e-07,0.35346139172866747,0.35346139172866742,5.5511151231257827e-17,48.762204392867581,48.762204392867581,0,0.0034202312319209999,0.0034202312319209002,9.9746599868666408e-17,47337423.573393308,47337423.573393315,-7.4505805969238281e-09,7bb584113d1fdd81809c4bd1cd22a2f5e837412fc36f5221c52a2b8cc3eb32ba,True,True,True,True,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.066000000000000003,66,2015+2016+2021,2016,2260.5694934273852,2260.5694934273852,0,0.4012969764128137,0.4012969764128137,0,98.890055774818904,98.890055774818919,-1.4210854715202004e-14,0.0027024317230400002,0.0027024317230400002,0,1358842351.8140266,1358842351.8140266,0,29c946f2a933137950daa0616b59fa6a2f4ddd1eb68d0e14dbf3e0b8067c5ea1,True,True,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,raw_scan_row,1,False
0.066000000000000003,66,2015+2016+2021,2021,1652.4780950044935,1652.4780967636707,-1.7591771666047862e-06,0.31682366635362452,0.31682366635362452,0,67.579088246067286,67.579088246067286,0,0.0021315715000000002,0.0021315714999999001,1.0018028073766061e-16,1607531440.5617692,1607531440.5617692,0,3e1332a932784c52a38d73acbf3c753834f35dcb778a5a6b0f7d518f5e6c1a10,True,True,True,True,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,resolved_reproduced_max_lml,3,False
0.067000000000000004,67,2015+2016+2021,2015,1007.0712904560534,1007.0712905992716,-1.4321824437502073e-07,0.35186923720847568,0.35186923720847563,5.5511151231257827e-17,48.376278263624855,48.376278263624855,0,0.0034734503157867001,0.0034734503157867001,0,42337863.641424,42337863.641424,0,b913a5a250e55fee36a822e73b359a794dcafc1a971000115afb165a12f88177,True,True,True,True,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.067000000000000004,67,2015+2016+2021,2016,2249.2095108270778,2249.2095108270778,0,0.39008844942653143,0.39008844942653143,0,89.639953793656673,89.639953793656673,0,0.0027407539156900002,0.0027407539156899001,1.0018028073766061e-16,1342062244.3715439,1342062244.3715439,0,63adfd24029cfa79f390face76d3c7388edb87ee40092292526402aa658b9ee1,True,True,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,raw_scan_row,1,False
0.067000000000000004,67,2015+2016+2021,2021,1646.9506840600036,1646.9506838453135,2.1469008970598225e-07,0.31206715103842431,0.31206715103842431,0,61.72821198910988,61.72821198910988,0,0.0021416178750000001,0.0021416178750000001,0,1652683428.7291,1652683428.7291,0,c06007e5f88070042f711ce09fe76cc2f073a0334ab125b7d1c7c7e1f13b65ac,True,True,True,True,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.068000000000000005,68,2015+2016+2021,2015,1007.7143398186554,1007.7143398186554,0,0.3488080391654329,0.3488080391654329,0,48.46290888223033,48.46290888223033,0,0.0035266693996524002,0.0035266693996523,1.0018028073766061e-16,37899955.476686701,37899955.476686701,0,3e4e93bc1df447f369f1a5b26a144c4ef6b4b5580d1708fdc4402c9ee7fb1a79,True,True,True,True,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.068000000000000005,68,2015+2016+2021,2016,2250.5754855306973,2250.5754867573933,-1.2266959856788162e-06,0.38901291766753637,0.38901291766753632,5.5511151231257827e-17,88.429136596655241,88.429136596655255,-1.4210854715202004e-14,0.0027793405926399999,0.0027793405926399002,9.9746599868666408e-17,1323365139.4716449,1323365139.4716449,0,b57659171f93690b4e17e6be699f1f2f83ae0ea9fed26d5cb944bdafc4764e53,True,True,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,raw_scan_row,1,False
0.068000000000000005,68,2015+2016+2021,2021,1648.6595077414183,1648.6595084582216,-7.1680324253975414e-07,0.31048709521109391,0.31048709521109391,0,59.022113715068755,59.022113715068755,0,0.0021518359999999999,0.0021518359999999001,9.9746599868666408e-17,1692047220.3328238,1692047220.3328238,0,ce98206e958c861e64ed912c6215f0bab9c93d83c91af1183d234c8665a23a6c,True,True,True,True,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.069000000000000006,69,2015+2016+2021,2015,1012.3137051780927,1012.313705330096,-1.5200328107312089e-07,0.34718146403009242,0.34718146403009242,0,48.559386817586415,48.559386817586415,0,0.0035798884835180999,0.0035798884835180002,9.9746599868666408e-17,33961895.389469631,33961895.389469631,0,b7c5edc9ba64f18410bb8dcedf549da3692750782ce5a743110fc07ef0826d37,True,True,True,True,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,resolved_reproduced_max_lml,3,False
0.069000000000000006,69,2015+2016+2021,2016,2252.9306504130441,2252.9306522233564,-1.8103123693435919e-06,0.39576758002829299,0.39576758002829288,1.1102230246251565e-16,93.43236082546818,93.43236082546818,0,0.0028181946956900008,0.00281819469569,8.6736173798840355e-19,1303173663.8065791,1303173663.8065791,0,2e856875708bfb69546d16504a244b8f49197053b8462c6927a86783566e315a,True,True,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,raw_scan_row,1,False
0.069000000000000006,69,2015+2016+2021,2021,1655.6329192289697,1655.6329192289695,2.2737367544323206e-13,0.31046299409004702,0.31046299409004702,0,57.855984387035249,57.855984387035249,0,0.0021622258750000002,0.0021622258749999001,1.0018028073766061e-16,1726294256.5435472,1726294256.5435472,0,3c5f124c769d7d05d4be17e2e8e82ee3520470271c0ec012cd3b9a3eec20cd84,True,True,True,True,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.070000000000000007,70,2015+2016+2021,2015,1002.2069166853657,1002.2069166853656,1.1368683772161603e-13,0.35192291874329651,0.35192291874329651,0,51.096447388802574,51.096447388802574,0,0.0036331075673838001,0.0036331075673838001,0,30474118.940353226,30474118.940353222,3.7252902984619141e-09,87bb480a3a3547288571074b68e3d7cff8492e7355ea0c1d6079b07d1dc39590,True,True,True,True,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.070000000000000007,70,2015+2016+2021,2016,2246.3378901075694,2246.3378918144017,-1.7068323359126225e-06,0.39385160703029021,0.39385160703029021,0,91.964018791947893,91.964018791947893,0,0.0028573189000000009,0.0028573189000000001,8.6736173798840355e-19,1281324349.4902616,1281324349.4902616,0,e0eb0e69c703783f29501f066fd7a9a6ea4a4a8f8186924a641496fba5d34c77,True,True,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,raw_scan_row,1,False
0.070000000000000007,70,2015+2016+2021,2021,1647.7225528629917,1647.7225543067591,-1.4437673598877154e-06,0.30853244645333328,0.30853244645333322,5.5511151231257827e-17,55.259784189827855,55.259784189827855,0,0.0021727875000000004,0.0021727875,4.3368086899420177e-19,1755269415.8265586,1755269415.8265586,0,46966dc761fb985a7b8a6250f35b860bf31f788af9091471f6da86fa8d6164f9,True,True,True,True,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.070999999999999994,71,2015+2016+2021,2015,1007.2005546350747,1007.2005546350748,-1.1368683772161603e-13,0.3516234666380525,0.3516234666380525,0,50.863932648060938,50.863932648060938,0,0.0036863266512494994,0.0036863266512494001,9.9312918999672206e-17,27331018.393590622,27331018.393590625,-3.7252902984619141e-09,8e1ef54b5007c437ad6cd891fdf5fa8037ecf210638b2e7971cb7476df050767,True,True,True,True,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.070999999999999994,71,2015+2016+2021,2016,2242.8590771645954,2242.859077494325,-3.2972957342281006e-07,0.3978655394109864,0.3978655394109864,0,95.182199865459381,95.182199865459381,0,0.00289671561409,0.00289671561409,0,1258042084.3628342,1258042084.3628342,0,fda6ead06a750c4d0167bcecb669a733fe772270ee1873ad5dfc2d433a8f0242,True,True,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,raw_scan_row,1,False
0.070999999999999994,71,2015+2016+2021,2021,1655.8592876824898,1655.8592899057896,-2.2232998162508011e-06,0.31061036988707502,0.31061036988707502,0,55.804900565957581,55.804900565957581,0,0.002183520875,0.002183520875,0,1780011874.6826298,1780011874.6826298,0,a9ad79e06a4aa7736d46d4506fbe5ade5b18911a4fb8408a19504c9b841eb4d0,True,True,True,True,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.071999999999999995,72,2015+2016+2021,2015,1006.9839612289946,1006.9839612289946,0,0.3540027081088763,0.3540027081088763,0,51.49274352623172,51.49274352623172,0,0.0037395457351151996,0.0037395457351150001,1.9949319973733282e-16,24533534.784259193,24533534.784259193,0,f51f9fd0ef720f6525508ebbb80f71034fd21c6eddb66c0940d43306294ea2b9,True,True,True,True,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,resolved_reproduced_max_lml,3,False
0.071999999999999995,72,2015+2016+2021,2016,2244.1967200547879,2244.1967266288798,-6.5740919126255903e-06,0.43991038264550458,0.43991038264550453,5.5511151231257827e-17,127.6537884980562,127.6537884980562,0,0.00293638697984,0.00293638697984,0,1234067778.3365581,1234067778.3365581,0,3be1bf6f126ce1cee30a1bff5b03729d2acb9f43f01f32c9aca78fb32ca95f60,True,True,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,raw_scan_row,1,False
0.071999999999999995,72,2015+2016+2021,2021,1650.1191857689612,1650.119188338899,-2.5699378056742717e-06,0.31115059048763422,0.31115059048763422,0,55.480800082681469,55.480800082681469,0,0.0021944260000000002,0.0021944260000000002,0,1800267819.0181777,1800267819.0181775,2.384185791015625e-07,623bd93aad7372d8b9df6af805219ec07ad69083b59e4669734e1e35df7aea8e,True,True,True,True,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.072999999999999995,73,2015+2016+2021,2015,1011.3711490654426,1011.3711493189128,-2.5347014798171585e-07,0.35343031484003401,0.35343031484003401,0,50.923521443037792,50.923521443037792,0,0.0037927648189808997,0.0037927648189808,9.9746599868666408e-17,22008961.537844464,22008961.537844464,0,dde06438e77e8a97417088f6f82fb9a987a1c8e619863ae4abe6ed4c02a900bc,True,True,True,True,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.072999999999999995,73,2015+2016+2021,2016,2233.6023375177356,2233.6023419473449,-4.4296093619777821e-06,0.45284119391486899,0.45284119391486888,1.1102230246251565e-16,136.82046389297133,136.82046389297133,0,0.0029763348724900001,0.0029763348724900001,0,1208915214.8327818,1208915214.8327818,0,15583128e81c255149b9b83e03d8f5b34cc3aaa00472eb2195f147b9509dd906,True,True,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,raw_scan_row,1,False
0.072999999999999995,73,2015+2016+2021,2021,1645.9622709326452,1645.9622714414795,-5.0883431867987383e-07,0.31010738125064308,0.31010738125064302,5.5511151231257827e-17,57.119655627789363,57.119655627789363,0,0.0022055028750000002,0.0022055028750000002,0,1816703818.5063844,1816703818.5063844,0,baaf89e9cbb7140a36e1421205f948cecba663d2a66bc3501870567f0e9a6ed0,True,True,True,True,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.073999999999999996,74,2015+2016+2021,2015,1007.5994814247754,1007.5994814247754,0,0.35318966766112192,0.35318966766112192,0,51.378773091831931,51.378773091831931,0,0.0038459839028465994,0.0038459839028465001,9.9312918999672206e-17,19779010.383887347,19779010.383887347,0,807587e64df8fbd5856fdcba7206fe6f7e5a708f69c04946e5b6c86c524c3f91,True,True,True,True,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,resolved_reproduced_max_lml,3,False
0.073999999999999996,74,2015+2016+2021,2016,2232.8098126268237,2232.8098148324912,-2.2056674424675293e-06,0.4034452015142066,0.4034452015142066,0,99.259846550445474,99.259846550445488,-1.4210854715202004e-14,0.0030165609006399998,0.0030165609006399001,9.9746599868666408e-17,1182719185.7997746,1182719185.7997746,0,a711bd662fcb9f6039f6da67283b4f4351cb6d7fbb47f1d346656f945a723381,True,True,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,raw_scan_row,1,False
0.073999999999999996,74,2015+2016+2021,2021,1647.787881208744,1647.787881208744,0,0.31232901629211302,0.31232901629211302,0,59.623690462048607,59.623690462048607,0,0.0022167515,0.0022167515,0,1829474701.9884825,1829474701.9884825,0,a8cb5c47f00cc2603cf9d62107779019ffba406540df27ffb720a884ebe75e30,True,True,True,True,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,resolved_reproduced_max_lml,3,False
0.074999999999999997,75,2015+2016+2021,2015,1012.672336439686,1012.6723369022512,-4.6256525365606649e-07,0.3551045472336104,0.3551045472336104,0,50.280927144642881,50.280927144642881,0,0.0038992029867122996,0.0038992029867121001,1.9949319973733282e-16,17780421.159552719,17780421.159552719,0,c61c4140b8d31f96fe89ce10733162cfb6cdfb80ab51e559014b6c22f2defbbb,True,True,True,True,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.074999999999999997,75,2015+2016+2021,2016,2225.2241474121461,2225.224150897111,-3.4849649637180846e-06,0.40847716274465717,0.40847716274465712,5.5511151231257827e-17,104.58767615682312,104.58767615682312,0,0.0030570664062500004,0.00305706640625,4.3368086899420177e-19,1155628378.9572015,1155628378.9572015,0,0ad86ee26839efd9b7654b017287166a8e79a070aaa01357af2ad9282badf79b,True,True,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,raw_scan_row,1,False
0.074999999999999997,75,2015+2016+2021,2021,1644.4407859998876,1644.4407859998876,0,0.30753547238395201,0.30753547238395201,0,57.06836921683275,57.06836921683275,0,0.0022281718750000001,0.0022281718750000001,0,1838368958.6354597,1838368958.6354597,0,a941daa940b45ffb6c6641857e657996456549e96cef5c26628ee095f3ccd67b,True,True,True,True,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,resolved_reproduced_max_lml,3,False
0.075999999999999998,76,2015+2016+2021,2015,1009.5501462142213,1009.5501462142212,1.1368683772161603e-13,0.35472552412765512,0.35472552412765512,0,49.315700805103425,49.315700805103425,0,0.0039524220705779997,0.0039524220705779,9.9746599868666408e-17,16003052.17205417,16003052.17205417,0,4c5949c9beb50b50e3981220a461539707b5434963aec451dfc337a3b61f6144,True,True,True,True,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_01/results_single.csv,resolved_reproduced_max_lml,3,False
0.075999999999999998,76,2015+2016+2021,2016,2225.555570831345,2225.5555727526612,-1.9213161976949777e-06,0.41317236413845781,0.41317236413845781,0,108.58544545660516,108.58544545660516,0,0.00309785246464,0.00309785246464,0,1127898291.2724929,1127898291.2724929,0,fcfcb6709191498313a1729d1665f61114fcd9e98d30dfb1fade2f9fc60a93d4,True,True,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,raw_scan_row,1,False
0.075999999999999998,76,2015+2016+2021,2021,1643.2713263922444,1643.2713263922444,0,0.3026495298653013,0.3026495298653013,0,53.285772846684495,53.285772846684495,0,0.002239764,0.002239764,0,1844398591.748667,1844398591.748667,0,102801f6a1018e132656e7c6ca42d24853ec312450f53931e8beb15761f47c41,True,True,True,True,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.076999999999999999,77,2015+2016+2021,2015,1016.9331436989341,1016.933143698934,1.1368683772161603e-13,0.3516356425616442,0.3516356425616442,0,48.019080540943186,48.019080540943186,0,0.0040056411544436999,0.0040056411544436002,9.9746599868666408e-17,14413574.080228267,14413574.080228267,0,9836da65d7797d52fb934a2aa65709a6b4c67fcb7ca5027140e194f3d48be1d0,True,True,True,True,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.076999999999999999,77,2015+2016+2021,2016,2226.3488743586545,2226.3488743586545,0,0.4405902941860092,0.4405902941860092,0,125.57705783936474,125.57705783936474,0,0.0031389198844899999,0.0031389198844899002,9.9746599868666408e-17,1099488311.8040116,1099488311.8040116,0,de0cfecf9bc3d2edf1b4678a3d78730e9d68681abb52d7d18852929d557aa312,True,True,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,raw_scan_row,1,False
0.076999999999999999,77,2015+2016+2021,2021,1644.5699817258821,1644.5699831240142,-1.3981320989842061e-06,0.29924756169389177,0.29924756169389172,5.5511151231257827e-17,50.682951961147182,50.682951961147182,0,0.0022515278750000001,0.0022515278750000001,0,1847461207.5520144,1847461207.5520144,0,07fb71d4aa2e3e9809f58e3a2d6c410cdfcf858d60ac2ec333367aa4fd3111d2,True,True,True,True,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.078,78,2015+2016+2021,2015,1018.0023272307077,1018.0023272307076,1.1368683772161603e-13,0.3505359791679058,0.3505359791679058,0,47.74489940193785,47.74489940193785,0,0.0040588602383094001,0.0040588602383094001,0,13018068.842261037,13018068.842261037,0,78e31ec888b0b596a9d4ee2afb334e9dc7583a97f0130d76385d7b748ea3190e,True,True,True,True,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.078,78,2015+2016+2021,2016,2216.1228357589098,2216.1228357589098,0,0.44337456665315372,0.44337456665315372,0,126.02505343240011,126.02505343240011,0,0.0031802692078400003,0.0031802692078399001,1.0018028073766061e-16,1070693988.918664,1070693988.918664,0,c2a20879369c57c81ec22396308abf77e61b5d08de83bc5dc93b3a210936023f,True,True,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,raw_scan_row,1,False
0.078,78,2015+2016+2021,2021,1645.1362723518498,1645.1362731293505,-7.7750064519932494e-07,0.29957453965962688,0.29957453965962683,5.5511151231257827e-17,50.447959420058403,50.447959420058403,0,0.0022634635,0.0022634635,0,1847769944.3645077,1847769944.3645077,0,1bea3a8090227a00703f46cdbc8066728bd7f64d9578388b8fb4c7786a7a0ba2,True,True,True,True,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.079000000000000001,79,2015+2016+2021,2015,1020.9025955781491,1020.9025957708748,-1.9272567897132831e-07,0.34990246316182377,0.34990246316182372,5.5511151231257827e-17,47.621346272972879,47.621346272972879,0,0.0041120793221751002,0.0041120793221751002,0,11752408.010855107,11752408.010855108,-1.862645149230957e-09,4f88b374e563705f5471a09a9f707f947a4b1570ae67ea7a4c90351541759a1b,True,True,True,True,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.079000000000000001,79,2015+2016+2021,2016,2215.2926242879339,2215.2926242879339,0,0.41321483265984171,0.41321483265984171,0,108.33596297276522,108.33596297276522,0,0.0032219007100900005,0.00322190071009,4.3368086899420177e-19,1041422418.9978549,1041422418.9978548,1.1920928955078125e-07,895cb34232890eeae72c5718b4725753b0f95a9051f98b3e92668c712285e491,True,True,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,raw_scan_row,1,False
0.079000000000000001,79,2015+2016+2021,2021,1639.4147498909076,1639.4147498909076,0,0.30005071682675571,0.30005071682675571,0,50.496851894789557,50.496851894789557,0,0.0022755708750000002,0.0022755708750000002,0,1845689661.7151535,1845689661.7151537,-2.384185791015625e-07,e650abd6edcd66f6d0690f719b5f696f589ec5767919517108cd60cb00eed5f6,True,True,True,True,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,2,False
0.080000000000000002,80,2015+2016+2021,2015,1023.8824386641301,1023.8824389163024,-2.5217229904228589e-07,0.34930021401033978,0.34930021401033973,5.5511151231257827e-17,49.210749580222831,49.210749580222831,0,0.0041652984060407995,0.0041652984060406,1.9949319973733282e-16,10629752.650853964,10629752.650853964,0,ec37f0db4fab6399c6e30d854e194b9b2dfad72aed0748103cb8a799e067830d,True,True,True,True,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.080000000000000002,80,2015+2016+2021,2016,2216.8706374478761,2216.8706373382456,1.0963049135170877e-07,0.40118925231674402,0.40118925231674402,0,98.178771795598678,98.178771795598692,-1.4210854715202004e-14,0.0032638144000000009,0.0032638144,8.6736173798840355e-19,1012059928.3610625,1012059928.3610624,1.1920928955078125e-07,ed456d9622933fd7834d90a7c12a26ca388a22459aec014e0f226fe451a5834d,True,True,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,raw_scan_row,1,False
0.080000000000000002,80,2015+2016+2021,2021,1642.3067032980832,1642.3067046994358,-1.401352619723184e-06,0.30374677402947858,0.30374677402947847,1.1102230246251565e-16,53.295849448021066,53.295849448021066,0,0.0022878500000000001,0.0022878500000000001,0,1840971776.2432175,1840971776.2432177,-2.384185791015625e-07,b1921eed8ad414f649427e474ce16658755b70b28776dff8099974540fd5b632,True,True,True,True,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_02/results_single.csv,resolved_reproduced_max_lml,3,False
0.081000000000000003,81,2015+2016+2021,2015,1023.7923201950655,1023.7923201950656,-1.1368683772161603e-13,0.3512566923517132,0.3512566923517132,0,51.723658443550029,51.723658443550029,0,0.0042185174899064997,0.0042185174899063999,9.9746599868666408e-17,9607107.9908582401,9607107.9908582401,0,b36ae82091d931babcbdd19f53f7aafadc08e19497e4f6fd0115881cfe76a811,True,True,True,True,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.081000000000000003,81,2015+2016+2021,2016,2210.0196434696536,2210.0196450301301,-1.5604764485033229e-06,0.39498504369307058,0.39498504369307053,5.5511151231257827e-17,92.590847780398519,92.590847780398533,-1.4210854715202004e-14,0.0033060100196900003,0.0033060100196899002,1.0018028073766061e-16,982203778.11923134,982203778.11923122,1.1920928955078125e-07,c891c39f123b4f51d60f1575f5bc89c128b849677a392b56757e6beb2cb2030c,True,True,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,raw_scan_row,1,False
0.081000000000000003,81,2015+2016+2021,2021,1637.0959622149464,1637.0959628026203,-5.8767386690306012e-07,0.30508947284676802,0.30508947284676802,0,53.816702632437647,53.816702632437647,0,0.0023003008750000003,0.0023003008749999001,1.0018028073766061e-16,1834117166.8439004,1834117166.8439004,0,c0a5f710de4c69c923ddf92fab72de00484ea935a4c97cc0dc84ce4dff8d2db7,True,True,True,True,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.082000000000000003,82,2015+2016+2021,2015,1024.7561149348057,1024.7561149348055,2.2737367544323206e-13,0.35222057025793202,0.35222057025793202,0,52.614812091914679,52.614812091914679,0,0.0042717365737721998,0.0042717365737721001,9.9746599868666408e-17,8679181.0448943581,8679181.0448943581,0,cd384a23cf950d9061b3a75cda258e5fd3a64cb396f0d26c3b3572c5c9c069db,True,True,True,True,unchanged_card_max_lml:study_results/v4_wide_support_2015full_2016full_2021_10pct_20260803/observed_attempt_03/results_single.csv,resolved_reproduced_max_lml,3,False
0.082000000000000003,82,2015+2016+2021,2016,2208.8852247165287,2208.8852272523709,-2.5358422135468572e-06,0.38970541383741331,0.38970541383741331,0,86.151869558007988,86.151869558007988,0,0.0033484870446400007,0.0033484870446399001,1.0061396160665481e-16,952011335.40213084,952011335.40213084,0,0810bdbc32bf35433eeed1b51d2cfbd8e91dc3adea0c7039e6bcc564f0a38f06,True,True,True,True,study_results/v4p1_2016_ls_upper_optimization_20260804/k12/raw_attempt_01/results_single.csv,raw_scan_row,1,False
