mass_MeV,toy_id,r,Ahat_total,sigma_A_total,kernel_ls_sigma,max_score
17.25,57,-0.6523058110878145,-893.0464930123323,1368.9473400797183,13.867442891809196,1.2799610388247729e-07
17.25,58,0.2040146580852099,331.10333619241936,1622.9679155982578,8.695437648309623,2.3148150063434514e-14
17.25,59,-1.0274505942511587,-1744.7662164952528,1698.0143694622398,8.536073408289909,3.8125058665627876e-13
17.25,60,-0.7718456926344445,-1365.154333653501,1768.589984263488,8.071836024467636,4.6351811278100286e-14
17.25,61,0.33595129746048424,529.5343818319996,1576.2725253592546,9.389458634097705,4.707345624410664e-14
17.25,62,-1.332596396966391,-2128.636853530875,1597.1694964727733,8.962884729066488,8.659739592076221e-13
17.25,63,0.37614364767358477,622.7760520202305,1655.738614254618,8.893205184099374,1.222219825347537e-10
17.25,64,-1.1272437686523722,-1895.841457313103,1681.6857253650091,8.599894234447579,4.2799097599299785e-14
17.25,65,-0.2431444169177191,-436.0632628794503,1793.4028971958892,7.989254836058194,4.4075854077618715e-14
17.25,66,-0.6865501550646661,-1111.6385777154564,1619.0694519174433,8.92946332575402,7.598588425139496e-12
17.25,67,-0.14267592942012156,-193.04638479369066,1353.0160223450139,14.202635771607785,1.1653475517903189e-08
17.25,68,0.8578377665713324,1479.9757607274491,1725.3524703422358,8.262921775588215,5.495603971894525e-14
17.25,69,0.5905496667068788,954.0372950947644,1615.5916099585895,8.9163289644436,1.0919725887403864e-07
17.25,70,0.4294182562937178,639.158317071223,1488.4953083093956,10.522543112124378,2.3092638912203256e-14
17.25,71,-0.036474309044209154,-63.27882393994048,1734.8827667925057,8.318658130309522,1.8880703667178977e-09
17.25,72,0.4737483186510646,786.7012904412112,1660.6543233484522,8.70231142803047,7.965850201685498e-14
17.25,73,-1.0169421819427114,-1565.6902384891046,1539.4523583229434,9.62742684839617,5.6884497112719146e-09
17.25,74,-1.460673431719937,-2437.82258792627,1668.77241885138,8.66291407870976,1.9671070328186602e-13
17.25,75,-0.42706869380843127,-708.2197598608395,1658.2691658497372,8.717299267658214,2.1782575743145571e-13
17.25,76,-1.4672635391245599,-2623.7193510222855,1787.9889546900522,8.022719661347653,2.0722312754628547e-13
17.25,77,0.9402002646138391,1567.9122845330244,1667.7653887775832,8.48893394886492,8.204548151979907e-14
17.25,78,-0.13895735766990758,-207.6108276107278,1494.0395497063932,10.214217950710957,9.169140269271736e-08
17.25,79,-0.6938232178736451,-1118.8852183261288,1612.5385149924753,9.087766931492823,4.6518211949120314e-08
17.25,80,-1.3041979144251343,-2031.3206990168571,1557.3307629949697,9.609151825156651,1.8278214497513545e-07
17.25,81,-0.45890522363135344,-752.5739490538978,1639.86877300961,8.764124745887427,7.428225173855552e-08
17.25,82,-1.9269630422874766,-3104.176011925807,1610.6410397353825,8.817129052579872,3.730349362740526e-13
17.25,83,-2.4104614990601023,-4321.548359333827,1792.5294541964859,8.066260123143783,1.715128039592173e-11
17.25,84,-0.9837405011815672,-1362.5198017602513,1384.8713017601688,12.513183363308757,6.934862101237727e-08
17.25,85,-1.0210203525342822,-1667.198937358784,1632.7306674403249,8.730696338804623,1.8557377001737763e-07
17.25,86,0.8397716588611207,1366.6169239372584,1627.4855368298618,8.675560574277783,3.042011087472929e-14
17.25,87,-1.702421933414412,-2471.69687668282,1451.5955613217468,11.458365041365882,3.9979131116751887e-13
17.25,88,0.7885209104717791,1217.0760107110104,1543.6112797356902,9.70375489361398,3.0531133177191805e-14
17.25,89,-1.2958774836718767,-2049.6042512632876,1581.4455514247095,9.325403070494685,6.984050637814931e-08
17.25,90,-1.0769482542666404,-1727.1321478100103,1603.574346213041,9.302684097859235,1.0105249970138175e-12
17.25,91,-1.0570278623986649,-1669.102759069034,1578.897254346534,9.256165966633999,9.091235442237888e-08
17.25,92,-0.05855943889440308,-93.75999851958301,1601.0998523871945,8.985562603466022,1.2896350654045818e-12
17.25,93,-2.348557899909809,-3868.2503009813786,1646.7515241647845,8.761062462957714,9.609202322735655e-11
17.25,94,0.9449739966422998,1662.3339439166714,1759.2528395038262,8.206447639559308,5.651035195342047e-14
17.25,95,0.7458922858933015,1271.8592543482907,1705.2507138693522,8.35520690553279,1.2871660959312692e-09
17.25,96,0.9037820775706704,1395.7414584468313,1544.469878545283,9.289198734049533,3.8691272408186705e-14
17.25,97,-0.32266608498867905,-549.3739174705391,1702.5655790172873,8.393028263248105,6.306066779870889e-14
17.25,98,-0.3119654733269556,-491.40013597027183,1575.1286308682857,9.445690525596586,1.6605113931089654e-07
17.25,99,-0.538136912316659,-820.0444013847911,1523.7762691265484,9.7614190269926,3.83646319157549e-08
20.0,10,0.9368524689870166,3083.089311452798,3290.9879849099566,9.825794744732066,1.077670090388061e-07
20.0,11,1.5979433164751664,4898.975398843191,3065.9766970020823,11.73873706610221,3.6637359812630166e-14
20.0,12,0.2748476058344429,822.3260765618722,2991.9663654203173,12.62629999242171,3.6878374798376967e-09
20.0,13,-0.9989689243256995,-3458.5385599654255,3462.0268244538765,9.088062484644976,1.0630385460785874e-13
20.0,14,-2.305023744287649,-7699.135536732763,3339.9500615090974,9.494255989763204,9.43689570931383e-14
20.0,15,0.4871572159694824,1656.3112025162427,3399.9936726550955,9.248716409941359,5.732010138759236e-08
20.0,16,-0.9053373118269396,-2596.8169805477687,2868.231275413911,14.386963244780391,4.618527782440651e-14
20.0,17,0.6035294720743285,2112.953257267366,3501.0421860193264,8.585704135002537,3.5416114485542494e-14
20.0,18,0.6583535628538687,2020.6683385249426,3069.347131012734,11.856697897962173,6.858378909235796e-08
20.0,19,1.4433986405212125,5085.544765421375,3523.424588754426,8.833744697849731,1.1620971035464223e-07
20.0,20,1.0355930024735727,3708.7574958949826,3581.3646506510545,8.42513413978808,3.675599984098721e-08
20.0,21,0.3276184942495043,1118.065778218852,3412.7342602347294,9.026296309893757,1.3178347302300608e-13
20.0,22,-0.5016449084260411,-1680.7152992035185,3350.3635896940723,9.337812285616076,7.216449660063518e-14
20.0,23,1.1087682644627965,3410.067797286345,3075.667536989185,11.355415884335523,9.424683256042954e-13
20.0,24,1.3309403936031146,4537.77452015399,3409.5621605636243,8.945171990942137,1.6026362459342636e-08
20.0,25,-0.39366487970299924,-1370.6706091509743,3481.78937756474,8.81578985874468,1.4840020878814641e-09
20.0,26,-0.9151303265243643,-3094.763502913234,3381.6938283748827,9.304233217221759,1.2021168505071955e-09
20.0,27,-0.07452209428317802,-245.89163619644867,3299.5734181377193,9.447546384433062,7.971401316808624e-14
20.0,28,2.2036016169192636,7137.632282616072,3239.288726733984,10.050207638590566,9.980904991380157e-14
20.0,29,0.6058968556852246,1840.0101384748393,3036.905251239796,12.098629204113937,5.122291479864316e-14
20.0,30,1.4060855010307391,4112.929719202811,2925.2593935871823,14.018233001230225,3.447611285345431e-08
20.0,31,-1.7708119925492352,-6210.723196730935,3507.1342794125185,8.820698446009743,1.4571889217496192e-07
20.0,32,0.5437208876389769,1818.8879820249545,3345.308708676828,9.4370943618174,7.072120666862247e-14
20.0,33,-0.24535913986752894,-846.3195010117166,3449.288824548816,9.01507541920821,3.9336848223214815e-09
20.0,34,1.1623445561783021,3980.7130973809994,3424.8251030463493,9.14892376360431,1.837385217862142e-07
20.0,35,-1.0842527485467714,-3355.8439801809163,3094.9584516580467,11.274539576150776,2.4484271110569722e-08
20.0,36,0.5577677521601662,1618.0100240519384,2900.933738537533,14.663426227775814,1.5922717788718899e-07
20.0,37,1.09533300133269,3738.4288565539373,3413.144966370592,9.032330546281944,1.425526363618701e-13
20.0,38,1.0300814498898994,3556.0583356069487,3452.2954817585005,8.966928573427156,5.750955267558311e-14
20.0,39,0.28449131721538545,927.0399946946972,3258.614898646509,10.04887494739745,2.648490315948493e-10
20.0,40,2.520754968565652,8008.707664170328,3177.3623759405914,10.494675302951439,1.000310945187266e-11
20.0,41,-1.0096073252279494,-3050.4983889437867,3021.355339933648,12.218375642329246,1.2169596219635537e-08
20.0,42,2.365396709934857,7588.375610968744,3208.310795005209,10.18928014966423,5.2513549064769904e-14
20.0,43,0.0693247902743381,224.64567472770406,3240.4877954069984,10.30549304501928,1.0613218637267607e-10
20.0,44,1.0198725214326327,3265.121995847549,3201.6014379057756,10.075882812133514,1.389999226830696e-13
20.0,45,1.7807277053919857,5405.196926499063,3035.5874259478505,12.07987141056009,8.684164498617974e-13
20.0,46,-0.10307208446533153,-331.5542479360496,3216.7118446437694,10.263484454305663,5.310057193952389e-08
20.0,47,0.9055673027156631,3203.051204428359,3537.1357340929676,8.415262907111977,8.004708007547379e-14
20.0,48,0.34385449622242437,1089.5097328601726,3168.5546832396285,10.659909421919693,1.2456702336294256e-13
20.0,49,0.5808649763548507,1674.627957613583,2883.060711693042,15.001941959167583,1.630607346925217e-07
20.0,50,0.5722031834320732,2042.5606158164996,3569.6850556030554,8.313988235663112,9.514611321037592e-14
20.0,51,-0.07687212613515289,-269.7826438525644,3509.492939055783,8.972930811511015,9.751768836885333e-09
20.0,52,1.016589869755415,3070.3971225594582,3020.4060124800153,12.116641948406917,1.662729127716034e-07
20.0,53,-0.8277047537587805,-2445.868806154687,2954.9038622000458,13.195493742882103,1.2445469210753402e-08
20.0,54,0.07211343332103569,235.19359886150247,3261.4463295239766,9.913834050724732,7.527312106958561e-14
20.0,55,-0.3176617128610654,-1068.4936739641942,3363.593332989745,9.236556633373585,9.880984919163893e-14
20.0,56,1.943154993799022,5972.64667741736,3073.897305520766,11.76109442089449,7.566169912820442e-14
20.0,57,1.913196991571953,6349.673000958438,3319.054708092612,9.599055341356287,5.995204332975845e-14
20.0,58,1.6514631439044027,4915.2612862639,2976.499745480336,12.746743406058203,1.3178347302300608e-13
20.0,59,1.2964971483530827,4711.332515970421,3633.9847971078248,8.14438391275771,1.6337840169633466e-07
20.0,60,-0.1820234860405682,-648.1066330972961,3560.5521933462624,8.398037712523351,9.928475686038496e-08
20.0,61,-0.8799529987094579,-3048.743914761094,3464.5952240551806,9.091681531802806,3.2240912162251334e-09
20.0,62,0.6407593781722338,2107.6592573849293,3289.3744518462254,9.540993284360022,1.5165646516379638e-13
20.0,63,-0.16088666596371073,-484.32439894020064,3010.3268197436514,12.237563015625138,4.929390229335695e-14
20.0,64,-0.6967327411585081,-2323.964646302399,3335.4554658870634,9.520404757579014,1.0959067003879497e-07
20.0,65,0.160838436784953,468.17362903985884,2910.8510797268614,14.037798424062611,3.645297619314647e-09
20.0,66,2.0843570101939197,7475.77797251262,3586.7663365361523,8.210243569155322,6.113554107400887e-12
20.0,67,0.5976861227414005,2122.942245213009,3551.979640884968,8.665211012430643,1.361133428190442e-13
20.0,68,0.7657241815275483,2494.7319109228147,3258.0752727374415,9.946645683368978,2.5252538948805636e-09
20.0,69,-1.4082286148038514,-4092.773550971332,2906.1570896766825,13.907950209766827,1.4088730182493236e-13
20.0,70,-1.0384906363234803,-3089.090740724505,2974.4751382067466,13.13215641394015,3.695348227417128e-08
20.0,71,0.45439721915130377,1568.7563071890268,3452.42698017956,8.774416785895621,2.654339796570593e-09
20.0,72,1.5749537495215915,5619.317210419519,3568.043185577549,8.419739087972731,1.3315633975996555e-07
20.0,73,-0.562826285485328,-1695.799352520131,3012.9425132330375,12.158850928830601,1.9199556527960127e-08
20.0,74,-0.45015003840706574,-1502.5400747254218,3337.8248003860926,9.755720294561828,2.8197544077457337e-08
20.0,75,1.237053046930114,3949.161289634454,3192.517995464747,10.647972919456816,1.5113253898357826e-07
20.0,76,-0.4800888069248903,-1374.8949482879757,2863.77529992975,14.469884244617026,3.175335550054115e-08
20.0,77,1.5341418376359917,5026.962707288115,3276.868602809004,9.85142464878701,4.901612904451014e-08
20.0,78,-0.5658016034121147,-1704.866069606132,3013.122698504143,12.28171487613617,5.48051294346763e-08
20.0,79,-0.18941607874785182,-566.8226349127507,2992.451888107709,12.779568017710591,2.2141949607146216e-08
20.0,80,0.020806428449820124,65.81908837067822,3163.403694782272,11.102167706811697,1.6053824936079764e-13
20.0,81,0.10230146741571666,355.8339500975364,3478.2960356766157,8.827727738842976,1.5002888931192615e-09
20.0,82,0.16767161469458677,514.609494654559,3069.169451773932,11.567991467936102,5.1514348342607263e-14
20.0,83,1.9609467048912572,6297.43315685673,3211.6172320015125,10.63373233054891,6.972200594645983e-14
20.0,84,0.6842122358983216,2125.9279834802364,3107.19073558926,11.344163857537199,7.915890165577366e-14
20.0,85,-2.05820182791014,-6852.251656876677,3329.057619460361,9.705607453858907,1.3322676295501878e-14
20.0,86,1.4873742635187372,4916.262998497184,3305.4658066226193,9.856278701269499,6.125648432941944e-09
20.0,87,1.4860452634176244,4704.967872656542,3166.2507164706135,10.643327444307209,1.411093464298574e-13
20.0,88,0.8977830875960863,3004.624868820836,3346.7955625329246,9.578907293283143,8.316148561449133e-09
20.0,89,1.3682783610032514,4309.031220021498,3149.3765752654363,10.857742306750161,1.0169642905566434e-13
20.0,90,0.8889485364748985,2813.3469665590806,3164.8937247078507,10.5762943315372,8.346101587619614e-14
20.0,91,-0.7765082467775722,-2626.0058174063315,3381.7461720524047,9.194192925639333,2.0204437733983838e-08
20.0,92,0.6411150478435691,2000.4543463983484,3120.3412917048554,10.957637368110358,8.615330671091215e-14
20.0,93,-0.26852672560438695,-793.199853505107,2953.8637039159526,13.548011097162389,5.220478405121298e-08
20.0,94,1.5039524090483039,5066.21890185219,3368.734646034896,9.326427793930318,1.0863532295957157e-13
20.0,95,-0.6677094604954418,-2204.369240593321,3301.328998967885,9.824077841064256,1.2792623721447072e-07
20.0,96,-0.4456658461526665,-1272.0627554724636,2854.2416738338516,14.616342886563878,6.217248937900877e-14
20.0,97,0.23302379672128162,705.5948328289525,3028.020985244928,12.333664727656052,6.427862547786489e-10
20.0,98,-0.06373082209627953,-210.12998282598159,3297.1425797625598,9.581326304046769,3.84284359888909e-09
20.0,99,0.8022798776599025,2332.5660766640153,2907.519064010722,13.940033964287561,1.4325506769718999e-07
