dataset,latent_clip_fallback,latent_draw_attempts,latent_minimum_before_fallback,mass_GeV,mass_MeV,observation_max,observation_min,observation_sha256,observation_sum,seed_descriptor,toy_id
2016,False,1,118192.32986956545,0.091,91,233499,117842,410b5829793d53251d6fb45e98d84c6701b94aaa55b63e498c1679272995910c,11738169,"[491204,91,37,1]",37
2016,False,1,118147.4614532847,0.091,91,232823,118250,5dffafbe91610bd0c8ccf526189bf7b003a5b76adee0368906a0314ae8a92e59,11722381,"[491204,91,38,1]",38
2016,False,1,118106.82299945367,0.091,91,232222,117587,451d0aa6f7c731f053bfeb2eed6ce5d0ca7f058516c1411c8192c28d0d3a1af0,11725343,"[491204,91,39,1]",39
2016,False,1,118189.94939830981,0.091,91,232907,118119,2e924716dcfdd90ab56d354f0244be606db04abf4c2185140e3b1030b6061cd9,11730176,"[491204,91,40,1]",40
2016,False,1,118098.97197282204,0.091,91,232363,117949,2d6cf4dfd961a3266e4b201b6526defccf26376578766fb6fea106048f5a7fc1,11719896,"[491204,91,41,1]",41
2016,False,1,118210.57983864115,0.091,91,232742,118201,c1f7e444474d1737cdbab36b7394fb0121f3564747fbca6a9cc73c13cce3bea3,11730237,"[491204,91,42,1]",42
2016,False,1,118196.91465473756,0.091,91,232622,118140,39f7afa15ec73a8b0435c2c8085faa47bc788bc8be3897ffa1d73e5263231344,11724880,"[491204,91,43,1]",43
2016,False,1,118042.98285517587,0.091,91,232440,118129,ec8b1b49ed38a57801060a29610243b82d8f468098b16d0e65d191a401ce4bff,11725101,"[491204,91,44,1]",44
2016,False,1,118228.52175855392,0.091,91,233114,118203,20ef0c7fa7c219152950d868c7b1583ea9bffed57b23937b7754e5447b7d66df,11740202,"[491204,91,45,1]",45
2016,False,1,118284.90206428604,0.091,91,233388,118207,d8e8f81ae14b8be2e07e3cac37e5b85e158cfe29633f3c1c1c585564fdef124b,11736717,"[491204,91,46,1]",46
2016,False,1,118149.50049494869,0.091,91,233266,117617,46379769d70fa070bac015bfb31887f7f12b1901ce734f48156481359d3ecd40,11726091,"[491204,91,47,1]",47
2016,False,1,118054.91013585072,0.091,91,233251,117816,a3a0c6b358b57f95de7d8496df2a8e5497115e5fc74d60bcfb63b30a5eb070a4,11720985,"[491204,91,48,1]",48
2016,False,1,118226.9848565049,0.091,91,232849,118662,a2b442733c82d1ac0d8a8b057fafc6108bbdc1472ae168961a4759ca7d402587,11729784,"[491204,91,49,1]",49
2016,False,1,118195.95653229726,0.091,91,233456,118434,eb89a64c5f7ad7f2a1930de257f9fdd8fa24974a00cf7d2ab86f7c73efb5be18,11732988,"[491204,91,50,1]",50
2016,False,1,118102.93303331983,0.091,91,232810,118070,61360e23d4ddbf075b527b19e3e7092eac32a12394ae09f5be25cf3f09c84089,11720264,"[491204,91,51,1]",51
2016,False,1,118140.4427844398,0.091,91,232845,118122,d30e3e1415206a14a3240675a190b721ed52d936caf76e891bcda66127ea3889,11728427,"[491204,91,52,1]",52
2016,False,1,118190.07676433028,0.091,91,232868,118750,1d618bb598c765ae1b63cf61176a1fbf260cb54e9a5cce591f3ff4163f385d93,11733706,"[491204,91,53,1]",53
2016,False,1,118161.96868070767,0.091,91,233169,118058,992b3070b1af8586fd4eea17023a3abdab98f155eade7faf367e9f3a8e70c8a3,11728021,"[491204,91,54,1]",54
2016,False,1,118246.2523507698,0.091,91,234117,117869,35fde411199adaafe7f585438b08652ce947528535ad319f4c0e9aadffe7082e,11732297,"[491204,91,55,1]",55
2016,False,1,118205.05425769606,0.091,91,232749,118025,7d4aa844b02c42019a62bfde78f7dba8a0fb9586e188c162ce8fe410679c82c0,11731836,"[491204,91,56,1]",56
2016,False,1,118237.37417530586,0.091,91,232748,118130,0b47bc1193a6c6e4973298f02be06ca64a0c1a513dae3c4065f52ad387591814,11740577,"[491204,91,57,1]",57
2016,False,1,118181.84292285478,0.091,91,233378,118277,918a3088ed81f97544c64e33c5c071c0a8938480c1678f8de5a9aea1346c4c50,11719004,"[491204,91,58,1]",58
2016,False,1,118197.63217121872,0.091,91,232983,118082,437d9431c43d53883f125f438c4813afaa753ebcddba5c0fab0baaae8993d769,11728998,"[491204,91,59,1]",59
2016,False,1,118165.46532268886,0.091,91,233433,118859,f20f0e9f771c8868f6b545e2767ce4a09ff9aa03c4c45160d148e53c400a401c,11736658,"[491204,91,60,1]",60
2016,False,1,118164.30713911462,0.091,91,232665,117886,0c70785996fcb5fd33ca9fd20b0296febb02d89428994f9673902f2fb9cecc15,11718318,"[491204,91,61,1]",61
2016,False,1,118143.49878045544,0.091,91,232550,118460,15334a53043d1f4d3d3b33afba5bb24c728ab8d742a03e9e291bcfd1603e2819,11719768,"[491204,91,62,1]",62
2016,False,1,118197.2852079379,0.091,91,233663,118419,68c5c93cea055627cf5fe2bdde104b77c6fa83e211193839f345568fc1ca2240,11727078,"[491204,91,63,1]",63
2016,False,1,118251.57889021662,0.091,91,233221,118863,4837864c38561b2b3dc17ea2b4817455ddb647de2dbebd1df89a9df6400b39d8,11733842,"[491204,91,64,1]",64
2016,False,1,118366.21175854444,0.091,91,232535,118242,e73236da6c0b0299a22fd207d903e47e02b7c68738dec53db08bebea9056c6f3,11746283,"[491204,91,65,1]",65
2016,False,1,117989.7600090189,0.091,91,233198,118194,d78b4461695da7b91c7824555b0234abd6e157a21cb3f32f3991e10a3fb41446,11714342,"[491204,91,66,1]",66
2016,False,1,118103.70110080832,0.091,91,234664,117708,8dfd095f0d7a530c8ffedea0328fc9c69c6e22b13a39bd262da0939a5db7e0da,11727165,"[491204,91,67,1]",67
2016,False,1,118243.74688227603,0.091,91,232696,118083,3caa2f26a23bd66ae6906da3c8ca76b593cfdb9abbf649871fd74be5e270e1bc,11733321,"[491204,91,68,1]",68
2016,False,1,118260.73571054052,0.091,91,232479,118258,e59698e8e20161d595fb81e40e493bde1af7105017a50a228a8ce2bc61ff4234,11733651,"[491204,91,69,1]",69
2016,False,1,118274.5974866779,0.091,91,232835,118067,76da9597f059b1aa861459f5fc0ae4f3b136bcea0027cb3fded3df609a9795ea,11735601,"[491204,91,70,1]",70
2016,False,1,118209.10213004208,0.091,91,233967,118615,15478153a85496dbc92e4f3bfb29859b58e18002afba3b85c2c6bfad371bb7d3,11736026,"[491204,91,71,1]",71
2016,False,1,118170.32103489686,0.091,91,231962,118105,c822b553bc664bac81a4178aadcef7230e4711d8e63cba7dd7482a33768b8479,11718893,"[491204,91,72,1]",72
2016,False,1,118233.93928136483,0.091,91,233187,118585,f4507b431f4c9a46c0dc1e3428f2a2c1be76f9b92f2422fa537a5c82d4d14e4d,11741364,"[491204,91,73,1]",73
2016,False,1,118268.02962399519,0.091,91,233104,118056,8021e6fe6d7d58405c17a92a687c67cc7415abf898b890d0ada9902548ba99d5,11740294,"[491204,91,74,1]",74
2016,False,1,118164.06911667655,0.091,91,233106,118235,b96a2d7ed5db3b7232d7f73e9ab0efd1b54edbe6cac8e4f4625bdb4e8d73e5df,11728757,"[491204,91,75,1]",75
2016,False,1,118233.60310404802,0.091,91,232277,118169,41bfb43aee6022aaf0b5677c456e01ffe0fa0827366a55a2c3701279713af88e,11731472,"[491204,91,76,1]",76
2016,False,1,118178.84075272045,0.091,91,233178,118215,66b793622673798958396cbb2b6f2eb315f54573f7d9c811668567eccf3f4de6,11728518,"[491204,91,77,1]",77
2016,False,1,118192.88896769531,0.091,91,233297,118264,4923e9edea398fcb43522aa15e9912b843b14a14582aafa146e930ad854842e3,11730385,"[491204,91,78,1]",78
2016,False,1,118100.6494746557,0.091,91,233298,118592,5e74268bf98fea3564334a63b985e4f8837585175cba4b05349aa06ca94c435f,11732821,"[491204,91,79,1]",79
2016,False,1,118235.70385751833,0.091,91,233222,118091,08dd847fbae50dcedbad890b71a6af84128595bb26858fa6a31fff768d16c333,11730841,"[491204,91,80,1]",80
2016,False,1,118146.74477237406,0.091,91,233493,117737,e65aa611a860b012e848101de7134d115df5ff893c3b125bc5ef2b8389990e8f,11723915,"[491204,91,81,1]",81
2016,False,1,118276.49242496774,0.091,91,233268,118524,0bfe21bb3b4eaebe399d600314fa33f9c14eb74b746a9de10a2e6f0b4811cc3b,11737773,"[491204,91,82,1]",82
2016,False,1,118035.95876165484,0.091,91,232724,117981,c437f6f7009eddf10920fce44f957cf1f206bf202531404ab46ac8a3fe2912bf,11713954,"[491204,91,83,1]",83
2016,False,1,118251.2885605355,0.091,91,232384,118049,fa7e4b6df4ca0150b5d9a1cfbd310267b799686796c3fbd11cee297d0a0a916c,11730658,"[491204,91,84,1]",84
2016,False,1,118226.86772785636,0.091,91,233613,118487,99ec20c48860b5a32cf9affe741d80e6e50183ef2201885ef6fb6a6872cb34a8,11740642,"[491204,91,85,1]",85
2016,False,1,118314.05800358199,0.091,91,233064,118187,e3ace0f11b5ca65c90726ec8eeca3d50572d7a0dd56704b6feb552e6282a56e2,11732571,"[491204,91,86,1]",86
2016,False,1,118092.03926699264,0.091,91,233177,118459,c678970f2430c1e328986ee2b806257cf5bb7dd9edbacb0c0a774dbee55eca27,11725179,"[491204,91,87,1]",87
2016,False,1,118172.06209849547,0.091,91,232152,118255,914aa4bff01e993ba691dcb35bd32aa0b9cbe8ce7064789ea8c8059805fe4d19,11723056,"[491204,91,88,1]",88
2016,False,1,118211.22543457849,0.091,91,233150,117966,ce93552e44e6788ff21fa14dbd581f671f061028c16756f7b77a74d78e1afcf2,11741409,"[491204,91,89,1]",89
2016,False,1,118110.61869783416,0.091,91,233747,118399,33526e9bd5c57056439e6bfa6935c58f81c53906e4f2cee74883a2906ee407bf,11732014,"[491204,91,90,1]",90
2016,False,1,118202.61015012079,0.091,91,233054,118109,3e5ee34b750dd1d2d254ebbf0105947bf6f27fd90f646662487215b486f941d2,11731829,"[491204,91,91,1]",91
2016,False,1,118209.15400379008,0.091,91,233375,117942,ed2f6f835b46854457ffdb095c3cdd9ecf6d772333968830c13aa2a5c0ee6b60,11741580,"[491204,91,92,1]",92
2016,False,1,118303.60226651446,0.091,91,232995,118782,92c61ad5226bd0dbee1ee7b2905376fcfce92668592a3b5acbc32bc263aca777,11750343,"[491204,91,93,1]",93
2016,False,1,118108.57455858681,0.091,91,233324,117941,be1ae884ff7a49309b6ac78748f3b88f1c7187d507490876b2388fa63058a75e,11723005,"[491204,91,94,1]",94
2016,False,1,118286.72173594213,0.091,91,233150,118663,deff6853981e75f82543ec474c8bdaa6fc5093827180f67b778d5f5a7ec5aed0,11744846,"[491204,91,95,1]",95
2016,False,1,118112.84887071616,0.091,91,233686,118200,66689fb6ca1ade97b2e230b3f7aca04721be3ea4ff5000aec8e916ee8f139996,11723220,"[491204,91,96,1]",96
2016,False,1,118233.58133709471,0.091,91,234178,118666,70ce17d0a7f7855dc58aaae5536c2ac692c489e828a1b469910ada9bd881394c,11734886,"[491204,91,97,1]",97
2016,False,1,118147.8364407137,0.091,91,233779,118133,905a42bdfa3066ca531881fce2fae349728ee772a2c859a9ec1f0deca9e1e415,11722986,"[491204,91,98,1]",98
2016,False,1,118112.12012459361,0.091,91,232862,118179,297227d7b77da3e781155f41e787fd6f613dccc074f5433ecb55179778d2c53c,11727831,"[491204,91,99,1]",99
2016,False,1,112820.66183972155,0.092,92,226806,113226,eea5ac5ad2a78ce180fe2b648cae4c8d1c0d17db62457d7728286aa76f793a9a,11280907,"[491204,92,0,1]",0
2016,False,1,112768.10881340464,0.092,92,224871,113020,7273578bf16452dd7d223be9146be2dbba08bd9bf8029ea49d12086f890500b8,11277224,"[491204,92,1,1]",1
2016,False,1,112787.64720028602,0.092,92,225581,112714,91f5641c33587b87f9957ae7b9278a17823a1e6e891ffa8763ee4f1f25204c57,11275572,"[491204,92,2,1]",2
2016,False,1,112691.87580168131,0.092,92,225391,112924,aa80e4b35de37d0e2511be4b362d72472d11c3db728b5929c186f7e00caeba35,11260437,"[491204,92,3,1]",3
2016,False,1,112749.81311508737,0.092,92,224793,113246,5d115c3331045ee5b013e35065adf4a2f99d2d4e954c09302530da174331c025,11264852,"[491204,92,4,1]",4
2016,False,1,112771.42716109689,0.092,92,225299,112453,c8d6655f0a993a7d074da9a47b06b4bbf0c5b757ba8d762ec77051cee0f020c7,11269197,"[491204,92,5,1]",5
2016,False,1,112767.84414262087,0.092,92,225682,112854,d3311ff69e22880b70bef35a0a1cef53b7625c8283822a0906a33646178704f9,11273767,"[491204,92,6,1]",6
2016,False,1,112809.97958288924,0.092,92,226091,112986,f4a76cfb5b0f8f6d50398e5d0d4deed92d2befb66f4083f1f9f3fe34b359783d,11274311,"[491204,92,7,1]",7
2016,False,1,112770.76374642029,0.092,92,225995,113535,6b0c9dfbe8a44765e7b50b7907c3b593bf5202eb39300edb0130ba2878388fd4,11280488,"[491204,92,8,1]",8
2016,False,1,112661.12131015467,0.092,92,225827,112699,33a3d14093b0c46905e7ec8c1f361bc078e0c92890493714535067e47d4b197c,11257978,"[491204,92,9,1]",9
2016,False,1,112711.92928562536,0.092,92,224757,112405,5b903833a00fa27d49817cb4911101621110bc26ec9b44e6b6d3a300d4c11893,11263804,"[491204,92,10,1]",10
2016,False,1,112798.03174320953,0.092,92,226120,113371,01e8d5d2bbd1faf9b2084fb084503d8a7ac57bad7c074b87c5c500008fe083f3,11275376,"[491204,92,11,1]",11
2016,False,1,112752.27845808718,0.092,92,225559,112683,f3cbd503c5eff81adbdea256dcc7ba23493b18f7ba1bd540bb48280aa1e598d4,11272478,"[491204,92,12,1]",12
2016,False,1,112724.58020608954,0.092,92,225157,112978,9eb7c7657dd1183ea10388f03b7a6f7c5f125f83e7016c4eaabe45212ade8793,11268979,"[491204,92,13,1]",13
2016,False,1,112673.85147137352,0.092,92,226457,112901,46807ab4672b9e2feb4805664b3ac6db37e058c8c6a67765dc9fc6e5d25b3f2e,11278482,"[491204,92,14,1]",14
2016,False,1,112706.58484131901,0.092,92,225491,113601,d434065910de42ddbfb1c7296a7ec82a3cdd8851237b33a192a3dd8867ca5ab8,11266716,"[491204,92,15,1]",15
2016,False,1,112744.1885685188,0.092,92,225633,112700,c0bcf43a0371b629f3fc7d2e7301d3f5676ee3e6fbee848ca20dc6130984fd74,11262564,"[491204,92,16,1]",16
2016,False,1,112777.78355666577,0.092,92,226014,112893,09ddbf875d2d0c9a8bf4133bb7cd99fbee5d393d883356160f60a2184ec2dbba,11276936,"[491204,92,17,1]",17
2016,False,1,112823.82286942958,0.092,92,225967,113090,bdbec2f5bb57671a48bf4ea9d31147b7dc7e996f57f95c64119d2d81eefee0f1,11281407,"[491204,92,18,1]",18
2016,False,1,112700.77243690146,0.092,92,226647,112971,537c2bb8ca7597f90a2c151a9f65aa27e00c762d57b631d062048f4e6bff9f93,11277645,"[491204,92,19,1]",19
2016,False,1,112770.55211386154,0.092,92,225242,112991,fc52253a679fd90b0566b2e4392de9733e3cacdf3163faf5105ca977c938cacb,11270565,"[491204,92,20,1]",20
2016,False,1,112634.62935440883,0.092,92,224763,112507,c1b635ab23781b3455fbaccd0217b8ca162fdd102cbe899923cdc42a63fe8c1b,11261532,"[491204,92,21,1]",21
2016,False,1,112742.84893636587,0.092,92,225748,112289,7bf9fdccef28bb271403ce62120df19e033dde5de14d8379bbdd7b348976724a,11269332,"[491204,92,22,1]",22
2016,False,1,112846.22320727052,0.092,92,225947,113187,ff319d8a8dac609c94fada5e7a4e3126a44cd3b1744aaab914799dea1fc24371,11285837,"[491204,92,23,1]",23
2016,False,1,112800.10378117982,0.092,92,226140,112313,585b7f9f016d72828462f8858358dba84fbcc860c68829e66a1640abd9925298,11275430,"[491204,92,24,1]",24
2016,False,1,112700.13678319404,0.092,92,225381,112564,f053d1f303415b97cdd78772d45f62e0e7077f3c31bcbd9da071982a46951c59,11259139,"[491204,92,25,1]",25
2016,False,1,112709.91286605074,0.092,92,225560,112432,7ed9ed178a83d887c21170d310efbd4c7bcbdbf3645e1386f891408f79908b17,11272230,"[491204,92,26,1]",26
2016,False,1,112762.4545702938,0.092,92,225256,112993,362fa5b9923c305d50982331cb9f553c99a1c39a6f363c30fad7295f33c29e97,11271466,"[491204,92,27,1]",27
2016,False,1,112627.16587669286,0.092,92,224494,112584,18f00de2e5fddaa0f118bfd26bda92917301c21e32f0f6332ff28ea19b8105c7,11258299,"[491204,92,28,1]",28
2016,False,1,112688.99861490088,0.092,92,224919,112650,e76c004a2ede7a50c2463e6e968943fae1694b698300a6e953e6749014f6705a,11262428,"[491204,92,29,1]",29
2016,False,1,112684.44187960666,0.092,92,226046,112974,40a46b40ba32a32def6c3b85026c73da966d98db9eead946febb12a26f35e96e,11259210,"[491204,92,30,1]",30
2016,False,1,112755.17254804814,0.092,92,225733,112843,b1f98e9bd992d0b72806ac39e50e581a155789507e3fbb9dfc874b0836f9a3f4,11265492,"[491204,92,31,1]",31
2016,False,1,112733.17919904203,0.092,92,225538,112885,b84c14a54b8e1c98d41350662dbb8f6fa2efd6d98ab90c0b2b8f4d4c027a44fa,11262232,"[491204,92,32,1]",32
2016,False,1,112731.84026003981,0.092,92,226389,112748,a46a947f8801b7dee773fa83b4200b095882a6a723e88118e578c89f26dc581c,11270465,"[491204,92,33,1]",33
2016,False,1,112815.10996124907,0.092,92,224813,112355,7da81d2a03efc465b01d62b2e67ba8203ee2a2757a0d76fee884b2146a542e0f,11273617,"[491204,92,34,1]",34
2016,False,1,112808.14626412385,0.092,92,226173,112661,fd82697e82c8aad1b734e8217cbb95d09833f93cefc2496ad44bf209397ed073,11262022,"[491204,92,35,1]",35
2016,False,1,112774.77757897336,0.092,92,226470,112683,5e3f4cfe84e6b3175b5b3196731560d2572eb2d4eda75a9b84332c63408279e6,11278954,"[491204,92,36,1]",36
2016,False,1,112803.7618163819,0.092,92,225926,112762,7b0a37c7363374d3a85a5fa5b687cf6c24ea32f0e98bde925d584fd3f68257ba,11273312,"[491204,92,37,1]",37
2016,False,1,112721.39649687427,0.092,92,225612,112396,a409dcfad9e78ee17558065a5a8f38b5b71d85b8acbbeb09f586ff756f86d233,11256433,"[491204,92,38,1]",38
2016,False,1,112835.86236882834,0.092,92,225297,113008,f0d5f5d245337ff957c5ae80dd325cbba89e6c13336e405c3fab19de75614a5f,11268314,"[491204,92,39,1]",39
2016,False,1,112834.98634440891,0.092,92,225705,113134,63811061b0457097d0205cd5a84cbee140c403f7b9da8d9652a94bf15e043835,11278457,"[491204,92,40,1]",40
2016,False,1,112748.45397073866,0.092,92,225189,112419,097f183e4930058823073711447e691f75bfe1cf38b4e405cdc35698e8e55401,11274743,"[491204,92,41,1]",41
2016,False,1,112673.43490807006,0.092,92,225198,112168,96b4281b3920def749f658eb0e2187d6887e477572513e92fefe19fe5e77b8c3,11252345,"[491204,92,42,1]",42
2016,False,1,112723.28083500155,0.092,92,225397,112544,54364af910d9749f139905d08d778152bc727c432b93300857937c07a68deeb2,11267350,"[491204,92,43,1]",43
2016,False,1,112825.0279442509,0.092,92,225568,113086,04f194130eded58160dc5be4836eeac5af0834b52804e7e5948299394bca4075,11276809,"[491204,92,44,1]",44
2016,False,1,112721.0277896276,0.092,92,225031,113143,6c44b84c3ad3fc76b4003d6ee956e64ac996b3a0dd15702bd62d08dc34a994cd,11271260,"[491204,92,45,1]",45
2016,False,1,112819.10823909883,0.092,92,225221,112579,53eaee2eacdb91741db9dff10911e2179a8b7ebbb71095c26f035c56cd6503f7,11268325,"[491204,92,46,1]",46
2016,False,1,112786.29912210276,0.092,92,225103,113327,005f6b0f9700a14108f1ed06aa387a0096a6a761402bc92f18be9a0150be36b2,11274599,"[491204,92,47,1]",47
2016,False,1,112674.1097630511,0.092,92,224953,112443,900ee6951b77d6206d1d82e31e3037b134af9ed08565b9ed91fa3bc189490b25,11254615,"[491204,92,48,1]",48
2016,False,1,112745.29556161602,0.092,92,225511,112694,69785bb76475e7f689e92878d1e38e2058c8e03ebae98a87a7976c24b70c1424,11265819,"[491204,92,49,1]",49
2016,False,1,112786.86520560128,0.092,92,226005,112510,6fccdad2f75b35dc258b6ebc4505baefdb9abebfcdaa0ec5e56cab0bc8e8e10a,11276307,"[491204,92,50,1]",50
2016,False,1,112797.15405247865,0.092,92,225897,113023,0d2b7c558c2b88881170b463ed56a35bdfe8cd0190ff8effb1f4b15a2a75afd0,11269673,"[491204,92,51,1]",51
2016,False,1,112629.18288920341,0.092,92,226426,112415,3c2fa1fd29a8c85593d94b9634fa64b3cd0594db27e65281a0f2174dd94eb43a,11259451,"[491204,92,52,1]",52
2016,False,1,112762.19149215538,0.092,92,225348,112317,8891d46be6ce736a0d2229be96777aed0d1c54f78aab549a850bb763beb23fe4,11274338,"[491204,92,53,1]",53
2016,False,1,112730.02447215357,0.092,92,225773,112554,cc75696a8ce13eaee26edb5b9af87e0a457c55178516c92720e94d76faddccf8,11268163,"[491204,92,54,1]",54
2016,False,1,112728.21201832901,0.092,92,225023,112246,06bbea7c9be41273a8d74421f1bf5336da83c692d0ac8341f07fecf026cb0cd4,11265048,"[491204,92,55,1]",55
2016,False,1,112722.63250420765,0.092,92,224709,112909,19ce3a11db69c588f7dd71cacec3d3e430434c673e749bd8691a06f5548e0172,11263346,"[491204,92,56,1]",56
2016,False,1,112654.11182202408,0.092,92,225530,113279,0c83b7ce7fa7e8f67b5c6fbcdf1327d5cddf319a23db4743d8139d75ddbb82e1,11266665,"[491204,92,57,1]",57
2016,False,1,112891.81938567515,0.092,92,225765,112888,4d6283b26e06d9040caf8d0a05aa8312ee873b3329baa138eafdc2de1d044dcc,11287564,"[491204,92,58,1]",58
2016,False,1,112688.88370402073,0.092,92,224832,112300,71feffeff16aeca4900ab86b7fbdab0700cd970f97f0e66263e9e58f2a32d72d,11266051,"[491204,92,59,1]",59
2016,False,1,112843.35565285852,0.092,92,226433,112595,42042579caf6364fb55efab2c1ccba5d4457adcfe0c84eaf6f18af80e358fbc3,11275680,"[491204,92,60,1]",60
2016,False,1,112770.5986663398,0.092,92,224884,113066,4c37f6184547776738c3de5f3711e234115d6eb89b05ea4c2f939c53bdae4a50,11277976,"[491204,92,61,1]",61
2016,False,1,112769.14270346708,0.092,92,224213,113051,301363efde960a2c34939c12a76678d7bad4bc87d108833a4bfb488bbcb30de0,11277836,"[491204,92,62,1]",62
2016,False,1,112678.5870256057,0.092,92,225946,111999,311eee733dab53331381d014ea674a3e1525d5a128f69192241ba812b7b764f3,11266357,"[491204,92,63,1]",63
2016,False,1,112869.89813984388,0.092,92,226028,111910,9bc371c7e4fcfb5799e0ce29c0383fc275cce5571d4f9876656e109e556a5140,11277280,"[491204,92,64,1]",64
2016,False,1,112852.89816857186,0.092,92,225901,113078,04201e1ad9330b056896b18b06903806962d843c7ba709acddf86b8b0e78dd8d,11281104,"[491204,92,65,1]",65
2016,False,1,112824.69197541743,0.092,92,226375,113138,29d2a4f277f0ea63492ce7ce1e2d28ed3032105da18d966cae6952d9d0a08fb1,11281142,"[491204,92,66,1]",66
2016,False,1,112771.06014336727,0.092,92,225575,113018,fead2dea716fe1f10c438151cf58ed38a2f7de7195ad98a607e038ad5f318562,11270784,"[491204,92,67,1]",67
2016,False,1,112661.1164346201,0.092,92,225351,112534,ce381d3742fc6636a5f408be3a62d0265cacbfcbdb45a9fcdb8dd5b450f66fba,11258596,"[491204,92,68,1]",68
2016,False,1,112838.89956484085,0.092,92,225775,112750,36096a9647546477c262e3170280e8d1388019aed1bd2dcbe7a129d677d5ff4f,11282726,"[491204,92,69,1]",69
2016,False,1,112833.08712349639,0.092,92,226901,113282,a766bd02b0675369d5d8091c5a70b228a2c63009514c9d69801bab56a39b8db4,11284510,"[491204,92,70,1]",70
2016,False,1,112849.43647484688,0.092,92,225191,112257,d9e56934d29b15b389a9301b65d20082daef4c44de4b52aa21f2da5c5dadec72,11280532,"[491204,92,71,1]",71
2016,False,1,112781.14220549657,0.092,92,224825,112730,661a2f3d9c623c9004f0cea7a519b398c041e59ed794a1c8ce259cd303c3f6ca,11261371,"[491204,92,72,1]",72
2016,False,1,112865.59196814269,0.092,92,225240,112420,a5b4ee2305f6ebb07c5f312257bfbc51915bea515ff027d59936b5a9161cb964,11280644,"[491204,92,73,1]",73
2016,False,1,112817.537541704,0.092,92,224727,112959,098de1bf3af8cb17bcd0e11ef8116b82d419834d2edab50355e9882595bde315,11266055,"[491204,92,74,1]",74
2016,False,1,112732.65878867428,0.092,92,224941,112518,64fa6c4fa3295cebcedf25db925922832f8ef3bbedd5e0061e8a73718b58eaae,11264639,"[491204,92,75,1]",75
2016,False,1,112686.83650753871,0.092,92,226172,112798,998c43a572076329e2d962883917789b876fccf3127aa207bb7e6944dd7756c9,11263296,"[491204,92,76,1]",76
2016,False,1,112720.70843167865,0.092,92,225907,113054,a6dc7c69106c3006c68e00f539d1b1ed612ef3414bf73368c96f743c4f970a6b,11266647,"[491204,92,77,1]",77
2016,False,1,112692.71628249403,0.092,92,225790,112336,ae942241a3788566a1fcb1e312f2a6df0f71ac58af9afd1c9642259a9ea82a1c,11268660,"[491204,92,78,1]",78
2016,False,1,112768.88297826689,0.092,92,225203,112493,1ab3f91a05f409446d45a985d7a162ea50aab54658c5d3034736c33d380f189d,11273481,"[491204,92,79,1]",79
2016,False,1,112716.24007978149,0.092,92,225538,112694,27542f4a3869a8e5597482513d6299e9505381e078b1ac1482a75fc6d357b5d0,11263531,"[491204,92,80,1]",80
2016,False,1,112842.52787372426,0.092,92,225435,113149,837ffec7eea5b34cb82ca99212f037f8f55867103350b3d148bd333e52009c4f,11275292,"[491204,92,81,1]",81
2016,False,1,112706.91784584148,0.092,92,225875,112843,739246666a5d2d57390c7c639c5f89a65d1798fd45d3d5b3df53c52737491bf5,11263440,"[491204,92,82,1]",82
2016,False,1,112629.27772629354,0.092,92,225741,112364,4d1f0467d9fa4c456b13d0336de41319966a1035bd800065311bc3a30b7c89f2,11259273,"[491204,92,83,1]",83
2016,False,1,112697.23760384783,0.092,92,225318,112619,12169e872e6216c700989af6870189c5b6da44bc48d09b09899531290cd82ca0,11260489,"[491204,92,84,1]",84
2016,False,1,112786.04050825944,0.092,92,224635,113148,60ca7f9840a7b9d59f0aeb9724a306c3b510e00577642e0bc0f899270624c971,11279121,"[491204,92,85,1]",85
2016,False,1,112702.9777109837,0.092,92,225215,113069,ab51d7c99272c4dabd14ce6d22edf454f2edc64cb7744299764a8dd25e3ee4fd,11259867,"[491204,92,86,1]",86
2016,False,1,112702.06927432028,0.092,92,225020,112868,16878e4e2d2224ffebd3edf65f679a1a953935dea9c3a83021243a6a60bb0b56,11260193,"[491204,92,87,1]",87
2016,False,1,112816.9259574896,0.092,92,225463,112725,1c9422fa1ef29e38a3f4f36544cad41417fc665d2566b9851fd608dde127045e,11275982,"[491204,92,88,1]",88
2016,False,1,112855.42520663404,0.092,92,225642,112741,1ceec81844ac2ec4c1a5fb72751ddacf5e67796fe8c29551ae9bce4bab42afe5,11278408,"[491204,92,89,1]",89
2016,False,1,112840.49568299639,0.092,92,225894,112810,04f58851fc72ec43c2d7f6433c9eeccd36091c283cea402d584a31a48f6332b8,11279698,"[491204,92,90,1]",90
2016,False,1,112558.68918778846,0.092,92,225061,112733,9250a1cf9f63a46ae938020af10b0eefe316809fbc50b56e1b7e61d7a0ba91ad,11254544,"[491204,92,91,1]",91
2016,False,1,112839.53579662243,0.092,92,225136,112715,060d714907326500ed1c04ca987f6f1049217d8447ad4a878343cb5cbd0e9f87,11278436,"[491204,92,92,1]",92
2016,False,1,112655.1808493994,0.092,92,225730,112574,0554bb1295a05f7dc60503921ab9168d975e2237e74383b88c7b93cb4cd31c24,11261624,"[491204,92,93,1]",93
2016,False,1,112695.4330304297,0.092,92,225697,113677,7f452db9d80322c74a3151dfbd8be237f8f84fc35efd8f0a22591b402c172534,11262469,"[491204,92,94,1]",94
